ngram,freq,COMP,NEG,NEUT,None,POS,max.value,max.prop
다릿살,1,0,0,0,0,1,POS,1
다릿살,1,0,0,0,0,1,POS,1
다릿살,1,0,0,0,0,1,POS,1
다만,3,0,0,0,1,0,None,1
다며,2,0,1,0,0,0,NEG,1
다면,3,0,0.666666667,0,0.333333333,0,NEG,0.666666667
다면,1,0,1,0,0,0,NEG,1
다면,1,0,1,0,0,0,NEG,1
다소,2,0,0.5,0,0.5,0,NEG,0.5
다소,1,0,1,0,0,0,NEG,1
다소,1,0,1,0,0,0,NEG,1
다시,7,0,0.285714286,0,0.142857143,0.571428571,POS,0.571428571
다시,1,0,0,0,1,0,None,1
다시,1,0,0,0,1,0,None,1
다시,1,0,0,0,0,1,POS,1
다시,1,0,0,0,0,1,POS,1
다시,1,0,0,0,0,1,POS,1
다시,1,0,0,0,0,1,POS,1
다시,1,0,0,0,0,1,POS,1
다시,1,0,0,0,0,1,POS,1
다시,1,0,0,0,0,1,POS,1
다시,1,0,0,0,0,1,POS,1
다시,1,0,1,0,0,0,NEG,1
다시,1,0,1,0,0,0,NEG,1
다시,1,0,1,0,0,0,NEG,1
다시,1,0,1,0,0,0,NEG,1
다시금,1,0,0,0,0,1,POS,1
다시금,1,0,0,0,0,1,POS,1
다시금,1,0,0,0,0,1,POS,1
다시없,1,0,1,0,0,0,NEG,1
다양,11,0,0,0,0,1,POS,1
다양,8,0,0,0,0,1,POS,1
다양,9,0,0,0,0,1,POS,1
다양,4,0,0,0,0,1,POS,1
다양,2,0,0,0,0,1,POS,1
다양,5,0,0,0,0,1,POS,1
다양,1,0,0,0,0,1,POS,1
다음,1,0,1,0,0,0,NEG,1
다음,1,0,1,0,0,0,NEG,1
다음,1,0,1,0,0,0,NEG,1
다지,2,0,0,0,0,1,POS,1
다지,1,0,0,0,0,1,POS,1
다지,1,0,0,0,0,1,POS,1
다지,1,0,0,0,0,1,POS,1
다지,1,0,0,0,0,1,POS,1
다짐,4,0,0,0,0,1,POS,1
다짐,3,0,0,0,0,1,POS,1
다채,3,0,0,0,0,1,POS,1
다채,1,0,0,0,0,1,POS,1
다채,2,0,0,0,0,1,POS,1
다채,1,0,0,0,0,1,POS,1
다치,1,0,1,0,0,0,NEG,1
다치,1,0,1,0,0,0,NEG,1
다치,1,0,1,0,0,0,NEG,1
다투,1,0,0,0,0,1,POS,1
다투,1,0,0,0,0,1,POS,1
다툼,1,0,1,0,0,0,NEG,1
다툼,1,0,1,0,0,0,NEG,1
다툼,1,0,1,0,0,0,NEG,1
단,1,0,0,0,1,0,None,1
단,1,0,0,0,1,0,None,1
단골,1,0,0,0,0,1,POS,1
단단,1,0,1,0,0,0,NEG,1
단단,1,0,1,0,0,0,NEG,1
단단,1,0,1,0,0,0,NEG,1
단돈,1,0,0,0,0,1,POS,1
단맛,1,0,0,0,0,1,POS,1
단맛,1,0,0,0,0,1,POS,1
단맛,1,0,0,0,0,1,POS,1
단서,1,1,0,0,0,0,COMP,1
단순,1,0,0,0,0,1,POS,1
단순,1,0,0,0,0,1,POS,1
단순,1,0,0,0,0,1,POS,1
단순히,1,0,0,0,1,0,None,1
단언,1,0,1,0,0,0,NEG,1
단언,1,0,1,0,0,0,NEG,1
단적,1,0,0,0,0,1,POS,1
단적,1,0,0,0,0,1,POS,1
단절,3,0,1,0,0,0,NEG,1
단절,1,0,1,0,0,0,NEG,1
단절,1,0,1,0,0,0,NEG,1
단절,1,0,1,0,0,0,NEG,1
단점,1,0,1,0,0,0,NEG,1
단점,1,0,1,0,0,0,NEG,1
단점,1,0,1,0,0,0,NEG,1
단정,2,0,0.5,0,0,0.5,NEG,0.5
단정,2,0,0.5,0,0,0.5,NEG,0.5
단정,1,0,0,0,0,1,POS,1
단정,1,0,0,0,0,1,POS,1
단정,1,0,0,0,0,1,POS,1
단지,1,0,1,0,0,0,NEG,1
단지,1,0,1,0,0,0,NEG,1
단지,1,0,1,0,0,0,NEG,1
단지,1,0,1,0,0,0,NEG,1
단체,1,0,1,0,0,0,NEG,1
단체,1,0,1,0,0,0,NEG,1
단체,1,0,1,0,0,0,NEG,1
단행,1,0,0,0,0,1,POS,1
닫,2,0,1,0,0,0,NEG,1
닫,1,0,1,0,0,0,NEG,1
닫,1,0,1,0,0,0,NEG,1
달,1,0,0,0,0,1,POS,1
달갑잖,1,0,1,0,0,0,NEG,1
달구,1,0,0,0,0,1,POS,1
달구,1,0,0,0,0,1,POS,1
달구,1,0,0,0,0,1,POS,1
달라지,3,0,0,0,0,1,POS,1
달라지,1,0,0,0,0,1,POS,1
달라지,1,0,0,0,0,1,POS,1
달라지,1,0,0,0,0,1,POS,1
달라지,1,0,0,0,0,1,POS,1
달라지,1,0,0,0,0,1,POS,1
달라지,1,0,0,0,0,1,POS,1
달래,1,0,0,0,0,1,POS,1
달러,1,0,0,0,0,1,POS,1
달러,1,0,0,0,0,1,POS,1
달러,1,0,0,0,0,1,POS,1
달력,1,0,1,0,0,0,NEG,1
달력,1,0,1,0,0,0,NEG,1
달력,1,0,1,0,0,0,NEG,1
달리,2,0,0,0,0.5,0.5,None,0.5
달리,1,0,0,0,1,0,None,1
달리,1,0,0,0,1,0,None,1
달리,1,0,0,0,0,1,POS,1
달리,3,0,0.333333333,0,0,0.666666667,POS,0.666666667
달리,1,0,1,0,0,0,NEG,1
달리,1,0,1,0,0,0,NEG,1
달빛,1,0,0,0,0,1,POS,1
달빛,1,0,0,0,0,1,POS,1
달빛,1,0,0,0,0,1,POS,1
달인,1,0,0,0,0,1,POS,1
달하,1,0,1,0,0,0,NEG,1
닭,1,0,0,0,0,1,POS,1
담,4,0,0.25,0.25,0,0.5,POS,0.5
담,1,0,0,1,0,0,NEUT,1
담,1,0,0,1,0,0,NEUT,1
담,1,0,1,0,0,0,NEG,1
담,1,0,1,0,0,0,NEG,1
담담히,1,0,0,0,0,1,POS,1
답,3,0,0,0,0,1,POS,1
답,1,0,0,0,0,1,POS,1
답,1,0,0,0,0,1,POS,1
답니다,1,0,1,0,0,0,NEG,1
답변,1,0,0,0,0,1,POS,1
답변,1,0,0,0,0,1,POS,1
답하,1,0,0,0,0,1,POS,1
당국,1,0,1,0,0,0,NEG,1
당국,1,0,1,0,0,0,NEG,1
당국,1,0,1,0,0,0,NEG,1
당당,1,0,0,0,0,1,POS,1
당당,1,0,0,0,0,1,POS,1
당당,1,0,0,0,0,1,POS,1
당면,1,0,1,0,0,0,NEG,1
당면,1,0,1,0,0,0,NEG,1
당연,5,0,0.2,0.2,0.2,0.4,POS,0.4
당연,5,0,0.2,0.2,0.2,0.4,POS,0.4
당연,1,0,0,0,1,0,None,1
당연히,2,0,0,0,0.5,0.5,None,0.5
당연히,1,0,0,0,0,1,POS,1
당연히,1,0,0,0,0,1,POS,1
당하,1,0,1,0,0,0,NEG,1
당하,2,0,1,0,0,0,NEG,1
당황,1,0,1,0,0,0,NEG,1
당황,1,0,1,0,0,0,NEG,1
당황,1,0,1,0,0,0,NEG,1
대,4,0,0.25,0,0,0.75,POS,0.75
대,1,0,0,0,0,1,POS,1
대,1,0,0,0,0,1,POS,1
대,1,0,0,0,0,1,POS,1
대,1,0,0,0,0,1,POS,1
대,1,0,0,0,0,1,POS,1
대,1,0,0,0,0,1,POS,1
대,1,0,1,0,0,0,NEG,1
대,1,0,1,0,0,0,NEG,1
대,1,0,1,0,0,0,NEG,1
대,1,0,1,0,0,0,NEG,1
대,1,0,1,0,0,0,NEG,1
대,1,0,0,0,0,1,POS,1
대,1,0,0,0,0,1,POS,1
대단,1,0,0,0,0,1,POS,1
대단,1,0,0,0,0,1,POS,1
대단,1,0,0,0,0,1,POS,1
대단히,1,0,1,0,0,0,NEG,1
대단히,1,0,1,0,0,0,NEG,1
대단히,1,0,1,0,0,0,NEG,1
대로,6,0,0,0,0,1,POS,1
대로,1,0,0,0,0,1,POS,1
대로,1,0,0,0,0,1,POS,1
대로,1,0,0,0,0,1,POS,1
대로,1,0,0,0,0,1,POS,1
대로,1,0,0,0,0,1,POS,1
대로,1,0,0,0,0,1,POS,1
대로,1,0,0,0,0,1,POS,1
대로,1,0,0,0,0,1,POS,1
대로,1,0,1,0,0,0,NEG,1
대로,1,0,1,0,0,0,NEG,1
대로,1,0,1,0,0,0,NEG,1
대립,1,0,1,0,0,0,NEG,1
대립,1,0,1,0,0,0,NEG,1
대변,1,0,0,0,0,1,POS,1
대변,1,0,0,0,0,1,POS,1
대비,1,0,0,0,0,1,POS,1
대비,1,0,0,0,0,1,POS,1
대사,1,0,0,1,0,0,NEUT,1
대사,1,0,0,1,0,0,NEUT,1
대사,1,0,0,1,0,0,NEUT,1
대상,2,0,0.5,0,0,0.5,NEG,0.5
대상,1,0,1,0,0,0,NEG,1
대상,1,0,1,0,0,0,NEG,1
대수,1,0,0,0,0,1,POS,1
대수,1,0,0,0,0,1,POS,1
대신,1,0,1,0,0,0,NEG,1
대여,1,0,1,0,0,0,NEG,1
대여,1,0,1,0,0,0,NEG,1
대여,1,0,1,0,0,0,NEG,1
대응,2,0,0,0,0,1,POS,1
대응,2,0,0,0,0,1,POS,1
대입,1,0,1,0,0,0,NEG,1
대입,1,0,1,0,0,0,NEG,1
대작,1,0,0,0,0,1,POS,1
대조,1,0,0,1,0,0,NEUT,1
대조,1,0,0,1,0,0,NEUT,1
대조,1,0,0,1,0,0,NEUT,1
대중,2,0,0.5,0,0,0.5,NEG,0.5
대중,1,0,0,0,0,1,POS,1
대중,1,0,1,0,0,0,NEG,1
대중,1,0,1,0,0,0,NEG,1
대지,1,0,0,0,0,1,POS,1
대지,1,0,0,0,0,1,POS,1
대지,1,0,0,0,0,1,POS,1
대책,1,0,1,0,0,0,NEG,1
대책,1,0,1,0,0,0,NEG,1
대폭,1,0,0,0,0,1,POS,1
대표,1,0,0,0,0,1,POS,1
대표,1,0,0,0,0,1,POS,1
대표,1,0,0,0,0,1,POS,1
대하,10,0,0.4,0,0,0.6,POS,0.6
대하,6,0,0.5,0,0,0.5,NEG,0.5
대하,1,0,1,0,0,0,NEG,1
대하,1,0,0,0,0,1,POS,1
대하,1,0,1,0,0,0,NEG,1
대하,1,0,0,0,0,1,POS,1
대하,1,0,1,0,0,0,NEG,1
대하,1,0,0,0,0,1,POS,1
대하,3,0,0,0,0,1,POS,1
대하,1,0,0,0,0,1,POS,1
대하,1,0,0,0,0,1,POS,1
대하,1,0,0,0,0,1,POS,1
대하,1,0,1,0,0,0,NEG,1
대하,1,0,1,0,0,0,NEG,1
대학,1,0,1,0,0,0,NEG,1
대학,1,0,1,0,0,0,NEG,1
대학,1,0,1,0,0,0,NEG,1
대항,1,0,1,0,0,0,NEG,1
대항,1,0,1,0,0,0,NEG,1
대형,1,0,0,0,0,1,POS,1
대형,1,0,0,0,0,1,POS,1
더,23,0,0.173913043,0.086956522,0.043478261,0.695652174,POS,0.695652174
더,1,0,0,0,0,1,POS,1
더,1,0,0,0,0,1,POS,1
더,1,0,0,0,1,0,None,1
더,1,0,0,0,0,1,POS,1
더,1,0,0,0,0,1,POS,1
더,2,0,0.5,0,0,0.5,NEG,0.5
더,2,0,0.5,0,0,0.5,NEG,0.5
더,1,0,1,0,0,0,NEG,1
더,1,0,1,0,0,0,NEG,1
더,1,0,0,0,0,1,POS,1
더,1,0,0,0,0,1,POS,1
더,1,0,0,0,0,1,POS,1
더,1,0,0,0,0,1,POS,1
더,1,0,0,0,0,1,POS,1
더,1,0,0,1,0,0,NEUT,1
더,1,0,0,0,0,1,POS,1
더,1,0,0,0,0,1,POS,1
더,1,0,0,0,0,1,POS,1
더,1,0,0,0,0,1,POS,1
더,1,0,0,0,0,1,POS,1
더,2,0,1,0,0,0,NEG,1
더,1,0,1,0,0,0,NEG,1
더,1,0,1,0,0,0,NEG,1
더,1,0,0,0,0,1,POS,1
더,1,0,0,0,0,1,POS,1
더,2,0,0,0,0,1,POS,1
더,1,0,0,0,0,1,POS,1
더,1,0,0,0,0,1,POS,1
더,1,0,0,1,0,0,NEUT,1
더,2,0,0,0,0,1,POS,1
더,2,0,0,0,0,1,POS,1
더,1,0,0,0,0,1,POS,1
더,1,0,0,0,0,1,POS,1
더라도,4,0,0,0,0.75,0.25,None,0.75
더라도,1,0,0,0,0,1,POS,1
더라도,1,0,0,0,0,1,POS,1
더라면,3,0,0.666666667,0,0.333333333,0,NEG,0.666666667
더러,1,0,0,0,1,0,None,1
더불,1,0,0,0,1,0,None,1
더불,1,0,0,0,1,0,None,1
더욱,9,0.111111111,0.444444444,0,0,0.444444444,NEG,0.444444444
더욱,1,0,1,0,0,0,NEG,1
더욱,1,0,1,0,0,0,NEG,1
더욱,1,0,0,0,0,1,POS,1
더욱,1,1,0,0,0,0,COMP,1
더욱,1,1,0,0,0,0,COMP,1
더욱,1,0,1,0,0,0,NEG,1
더욱,1,0,1,0,0,0,NEG,1
더욱,1,0,1,0,0,0,NEG,1
더욱,1,0,1,0,0,0,NEG,1
더욱,1,0,1,0,0,0,NEG,1
더욱,1,0,1,0,0,0,NEG,1
더욱,1,0,0,0,0,1,POS,1
더욱,1,0,0,0,0,1,POS,1
더욱,1,0,0,0,0,1,POS,1
더욱,1,0,0,0,0,1,POS,1
더하,3,0,0.333333333,0,0,0.666666667,POS,0.666666667
더하,2,0,0.5,0,0,0.5,NEG,0.5
더하,1,0,1,0,0,0,NEG,1
더하,1,0,0,0,0,1,POS,1
덕,1,0,0,0,0,1,POS,1
덕,1,0,0,0,0,1,POS,1
던,13,0,0.384615385,0.230769231,0.230769231,0.153846154,NEG,0.384615385
던,3,0,0,0.666666667,0.333333333,0,NEUT,0.666666667
던,1,0,0,1,0,0,NEUT,1
던,1,0,0,1,0,0,NEUT,1
던,1,0,0,0,1,0,None,1
던,1,0,1,0,0,0,NEG,1
던,1,0,1,0,0,0,NEG,1
던,1,0,0,1,0,0,NEUT,1
던,1,0,0,1,0,0,NEUT,1
던,2,0,0,0,1,0,None,1
던,1,0,0,0,0,1,POS,1
던,1,0,0,0,0,1,POS,1
던,1,0,1,0,0,0,NEG,1
던,1,0,1,0,0,0,NEG,1
던,1,0,1,0,0,0,NEG,1
던,1,0,1,0,0,0,NEG,1
던,1,0,0,0,0,1,POS,1
던,1,0,0,0,0,1,POS,1
던,1,0,1,0,0,0,NEG,1
던,1,0,1,0,0,0,NEG,1
던,1,0,1,0,0,0,NEG,1
던,1,0,1,0,0,0,NEG,1
던가,2,0,0.5,0,0.5,0,NEG,0.5
던지,2,0,0.5,0,0,0.5,NEG,0.5
던지,1,0,1,0,0,0,NEG,1
던지,1,0,1,0,0,0,NEG,1
던지,1,0,0,0,0,1,POS,1
던지,1,0,0,0,0,1,POS,1
덜,1,0,0,0,0,1,POS,1
덜,1,0,0,0,0,1,POS,1
덜,1,0,0,0,0,1,POS,1
덧붙이,2,0,0,0,0,1,POS,1
덩어리,1,0,1,0,0,0,NEG,1
덮어놓,1,0,1,0,0,0,NEG,1
덮어놓,1,0,1,0,0,0,NEG,1
덮어놓,1,0,1,0,0,0,NEG,1
데,6,0,0.166666667,0,0.333333333,0.5,POS,0.5
데,2,0,0,0,1,0,None,1
데,1,0,0,0,0,1,POS,1
데,1,0,0,0,0,1,POS,1
데,1,0,1,0,0,0,NEG,1
데,1,0,1,0,0,0,NEG,1
데,1,0,0,0,0,1,POS,1
데,1,0,0,0,0,1,POS,1
데,1,0,0,0,0,1,POS,1
데,1,0,0,0,0,1,POS,1
데리,1,0,1,0,0,0,NEG,1
데리,1,0,1,0,0,0,NEG,1
데리,1,0,1,0,0,0,NEG,1
도,140,0.007142857,0.328571429,0.014285714,0.435714286,0.214285714,None,0.435714286
도,1,0,0,0,0,1,POS,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,0,0,0,1,POS,1
도,1,0,0,0,0,1,POS,1
도,1,0,0,0,0,1,POS,1
도,1,0,0,0,0,1,POS,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,0,0,0,1,POS,1
도,1,0,0,0,0,1,POS,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,0,0,0,1,POS,1
도,1,0,0,0,0,1,POS,1
도,1,1,0,0,0,0,COMP,1
도,1,1,0,0,0,0,COMP,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,0,0,0,1,POS,1
도,1,0,1,0,0,0,NEG,1
도,1,0,0,0,0,1,POS,1
도,1,0,0,0,0,1,POS,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,0,0,0,1,POS,1
도,1,0,0,0,0,1,POS,1
도,1,0,0,0,0,1,POS,1
도,1,0,0,0,0,1,POS,1
도,6,0,0.5,0,0.5,0,NEG,0.5
도,1,0,1,0,0,0,NEG,1
도,1,0,0,0,1,0,None,1
도,1,0,0,0,1,0,None,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,2,0,0.5,0.5,0,0,NEG,0.5
도,1,0,1,0,0,0,NEG,1
도,1,0,0,0,0,1,POS,1
도,1,0,0,0,0,1,POS,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,0,0,0,1,POS,1
도,1,0,0,1,0,0,NEUT,1
도,1,0,0,1,0,0,NEUT,1
도,1,0,0,0,0,1,POS,1
도,1,0,0,0,0,1,POS,1
도,2,0,0,0,1,0,None,1
도,2,0,0,0,1,0,None,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,0,0,0,1,POS,1
도,1,0,0,0,0,1,POS,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,2,0,0.5,0,0,0.5,NEG,0.5
도,1,0,1,0,0,0,NEG,1
도,1,0,0,0,0,1,POS,1
도,1,0,0,0,0,1,POS,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,3,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,0,0,0,1,POS,1
도,1,0,0,0,0,1,POS,1
도,1,0,0,0,0,1,POS,1
도,10,0,0.2,0,0.7,0.1,None,0.7
도,1,0,0,0,0,1,POS,1
도,1,0,1,0,0,0,NEG,1
도,1,0,0,0,1,0,None,1
도,1,0,0,0,0,1,POS,1
도,1,0,0,0,0,1,POS,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,0,0,0,1,POS,1
도,1,0,0,0,0,1,POS,1
도,1,0,0,0,0,1,POS,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,0,0,0,1,POS,1
도,1,0,0,0,0,1,POS,1
도,1,0,0,0,0,1,POS,1
도,5,0,0,0,0.8,0.2,None,0.8
도,1,0,0,0,0,1,POS,1
도,17,0,0.058823529,0,0.882352941,0.058823529,None,0.882352941
도,1,0,1,0,0,0,NEG,1
도,2,0,0,0,0.5,0.5,None,0.5
도,1,0,0,0,0,1,POS,1
도,1,0,0,0,0,1,POS,1
도,1,0,0,0,0,1,POS,1
도,1,0,0,0,0,1,POS,1
도,1,0,1,0,0,0,NEG,1
도,1,0,1,0,0,0,NEG,1
도,1,0,0,0,0,1,POS,1
도,1,0,0,0,0,1,POS,1
도,1,0,0,0,0,1,POS,1
도둑,1,0,1,0,0,0,NEG,1
도둑,1,0,1,0,0,0,NEG,1
도둑,1,0,1,0,0,0,NEG,1
도드라지,1,0,0,0,0,1,POS,1
도록,18,0.055555556,0.222222222,0.055555556,0.444444444,0.222222222,None,0.444444444
도록,1,0,0,1,0,0,NEUT,1
도록,1,0,0,1,0,0,NEUT,1
도록,1,0,1,0,0,0,NEG,1
도록,1,0,1,0,0,0,NEG,1
도록,1,0,0,0,0,1,POS,1
도록,1,0,0,0,0,1,POS,1
도록,1,0,1,0,0,0,NEG,1
도록,1,0,1,0,0,0,NEG,1
도록,1,1,0,0,0,0,COMP,1
도록,1,1,0,0,0,0,COMP,1
도록,1,0,1,0,0,0,NEG,1
도록,1,0,1,0,0,0,NEG,1
도록,4,0,0,0,0.5,0.5,None,0.5
도록,1,0,0,0,1,0,None,1
도마,1,0,1,0,0,0,NEG,1
도마,1,0,1,0,0,0,NEG,1
도마,1,0,1,0,0,0,NEG,1
도망치,1,0,1,0,0,0,NEG,1
도망치,1,0,1,0,0,0,NEG,1
도망치,1,0,1,0,0,0,NEG,1
도시,1,0,0,0,0,1,POS,1
도시,1,0,0,0,0,1,POS,1
도시,1,0,0,0,0,1,POS,1
도약,1,0,0,0,0,1,POS,1
도약,1,0,0,0,0,1,POS,1
도약,1,0,0,0,0,1,POS,1
도와주,1,0,0,0,0,1,POS,1
도와주,1,0,0,0,0,1,POS,1
도와주,1,0,0,0,0,1,POS,1
도움,7,0,0,0,0,1,POS,1
도움,3,0,0,0,0,1,POS,1
도움,1,0,0,0,0,1,POS,1
도움,2,0,0,0,0,1,POS,1
도움,3,0,0,0,0,1,POS,1
도움,3,0,0,0,0,1,POS,1
도의,1,0,1,0,0,0,NEG,1
도의,1,0,1,0,0,0,NEG,1
도의,1,0,1,0,0,0,NEG,1
도입,2,0,0,0,0,1,POS,1
도입,1,0,0,0,0,1,POS,1
도입,1,0,0,0,0,1,POS,1
도입,1,0,0,0,0,1,POS,1
도저,1,0,0,1,0,0,NEUT,1
도저,1,0,0,1,0,0,NEUT,1
도저,1,0,0,1,0,0,NEUT,1
도저히,1,0,1,0,0,0,NEG,1
도저히,1,0,1,0,0,0,NEG,1
도저히,1,0,1,0,0,0,NEG,1
도전,3,0,0.666666667,0,0,0.333333333,NEG,0.666666667
도전,1,0,1,0,0,0,NEG,1
도전,1,0,1,0,0,0,NEG,1
도전,1,0,1,0,0,0,NEG,1
도처,1,0,0,1,0,0,NEUT,1
도처,1,0,0,1,0,0,NEUT,1
도처,1,0,0,1,0,0,NEUT,1
도취,1,0,0,0,0,1,POS,1
도취,1,0,0,0,0,1,POS,1
독과점,1,0,1,0,0,0,NEG,1
독과점,1,0,1,0,0,0,NEG,1
독립,2,0,1,0,0,0,NEG,1
독립,1,0,1,0,0,0,NEG,1
독립,1,0,1,0,0,0,NEG,1
독립,1,0,1,0,0,0,NEG,1
독립,1,0,1,0,0,0,NEG,1
독서,1,0,0,0,0,1,POS,1
독서,1,0,0,0,0,1,POS,1
독서,1,0,0,0,0,1,POS,1
독설,1,0,1,0,0,0,NEG,1
독설,1,0,1,0,0,0,NEG,1
독설,1,0,1,0,0,0,NEG,1
독자,1,0,1,0,0,0,NEG,1
독자,1,0,1,0,0,0,NEG,1
독점,2,0,1,0,0,0,NEG,1
독점,1,0,1,0,0,0,NEG,1
독점,1,0,1,0,0,0,NEG,1
독특,1,0,0,0,0,1,POS,1
독특,1,0,0,0,0,1,POS,1
독특,3,0,0,0,0,1,POS,1
독특,3,0,0,0,0,1,POS,1
돈,2,0,0.5,0,0,0.5,NEG,0.5
돈,1,0,1,0,0,0,NEG,1
돈,1,0,1,0,0,0,NEG,1
돋보이,3,0,0,0,0,1,POS,1
돋아나,1,0,1,0,0,0,NEG,1
돌,1,0,1,0,0,0,NEG,1
돌,1,0,1,0,0,0,NEG,1
돌,1,0,1,0,0,0,NEG,1
돌,1,0,0,0,0,1,POS,1
돌,1,0,0,0,0,1,POS,1
돌,1,0,0,0,0,1,POS,1
돌리,1,0,1,0,0,0,NEG,1
돌리,1,0,1,0,0,0,NEG,1
돌리,1,0,1,0,0,0,NEG,1
돌아가,1,0,1,0,0,0,NEG,1
돌아가,1,0,1,0,0,0,NEG,1
돌아서,1,0,1,0,0,0,NEG,1
돌아앉,1,0,1,0,0,0,NEG,1
돌아앉,1,0,1,0,0,0,NEG,1
돌아앉,1,0,1,0,0,0,NEG,1
돌아오,3,0,0.333333333,0.333333333,0,0.333333333,NEG,0.333333333
돌아오,1,0,0,1,0,0,NEUT,1
돌아오,1,0,0,1,0,0,NEUT,1
돌아오,1,0,1,0,0,0,NEG,1
돌아오,1,0,1,0,0,0,NEG,1
돕,4,0,0.25,0,0,0.75,POS,0.75
돕,1,0,0,0,0,1,POS,1
돕,1,0,0,0,0,1,POS,1
돕,1,0,1,0,0,0,NEG,1
돕,1,0,1,0,0,0,NEG,1
동,1,0,1,0,0,0,NEG,1
동,1,0,1,0,0,0,NEG,1
동료,1,0,0,0,0,1,POS,1
동료,1,0,0,0,0,1,POS,1
동료,1,0,0,0,0,1,POS,1
동무,1,0,1,0,0,0,NEG,1
동무,1,0,1,0,0,0,NEG,1
동무,1,0,1,0,0,0,NEG,1
동물,1,0,0,1,0,0,NEUT,1
동물,1,0,0,1,0,0,NEUT,1
동물,1,0,0,1,0,0,NEUT,1
동시,1,0,0,0,0,1,POS,1
동시,1,0,0,0,0,1,POS,1
동아리,1,0,0,0,0,1,POS,1
동아리,1,0,0,0,0,1,POS,1
동아리,1,0,0,0,0,1,POS,1
동안,3,0,0.666666667,0,0,0.333333333,NEG,0.666666667
동안,1,0,0,0,0,1,POS,1
동안,1,0,0,0,0,1,POS,1
동안,1,0,1,0,0,0,NEG,1
동안,1,0,1,0,0,0,NEG,1
동안,1,0,1,0,0,0,NEG,1
동안,1,0,1,0,0,0,NEG,1
동요,1,0,1,0,0,0,NEG,1
동요,1,0,1,0,0,0,NEG,1
동요,1,0,1,0,0,0,NEG,1
동의,1,0,0,0,0,1,POS,1
동의,1,0,0,0,0,1,POS,1
동의,1,0,0,0,0,1,POS,1
동이,1,0,1,0,0,0,NEG,1
동이,1,0,1,0,0,0,NEG,1
동이,1,0,1,0,0,0,NEG,1
동작,1,0,0,0,0,1,POS,1
동작,1,0,0,0,0,1,POS,1
동작,1,0,0,0,0,1,POS,1
동참,2,0,0,0,0,1,POS,1
동참,1,0,0,0,0,1,POS,1
동참,1,0,0,0,0,1,POS,1
동포,1,0,0,0,0,1,POS,1
동포,1,0,0,0,0,1,POS,1
동포,1,0,0,0,0,1,POS,1
되,53,0.056603774,0.41509434,0.094339623,0.056603774,0.377358491,NEG,0.41509434
되,5,0,0.2,0.4,0,0.4,NEUT,0.4
되,3,0,0,0.333333333,0,0.666666667,POS,0.666666667
되,1,0,0,1,0,0,NEUT,1
되,1,0,1,0,0,0,NEG,1
되,3,0,0.666666667,0,0.333333333,0,NEG,0.666666667
되,2,0,0.5,0,0,0.5,NEG,0.5
